product_name,brand,category,rating,price
Jaipur Kurti Women's Palazzo Bottom,Unknown,"{'ClothingAccessories': '#2,04,104', 'WomensChuridarSalwarBottoms': '#2793'}",3.8,494.0
Pooplu Womens Om Yoga Red Design Cotton Printed V Neck Half Sleeves Black T.Shirt. Exercise & Gym t Shirt,Pooplu,"{'ClothingAccessories': '#50,701', 'WomensT_Shirts': '#769'}",4.0,399.0
Anni Designer Women's Art silk with blouse piece Saree(Free Size),ANNI DESIGNER,"{'ClothingAccessories': '#85', 'WomensSarees': '#12'}",3.3,399.0
Levi's Men's Sweatshirt,Unknown,"{'ClothingAccessories': '#63,395', 'MensSweatshirtsHoodies': '#1015'}",5.0,1249.0
Naisargee Women's Cotton Embroidery Tunics Top,Unknown,"{'ClothingAccessories': '#2,22,328', 'WomensBlousesShirts': '#3176'}",1.8,598.0
Puma Men's Regular fit Active Base Layer Shirt,Unknown,"{'ClothingAccessories': '#5,11,790', 'MensSportswear': '#20817'}",3.0,1150.0
"Attire Design Women's Georgette Saree (anta rama gre, Green)",Attire Design,"{'ClothingAccessories': '#2,42,444', 'WomensLehengaCholis': '#1317'}",4.0,1299.0
"Funky Baby Tutu Crochet Tube Top 9"" * 7.5 Inches Stretchy(1.5 to 6 Years Old)",Funky Baby,"{'ClothingAccessories': '#51,007', 'GirlsT_Shirts': '#416'}",4.4,260.0
Indi Bargain Traditional Rayon Jaipur Sanganeri Rajasthani Mandala Hand Block Print Alibaba Afghani Trouser Convertible Jumpsuit (Stretchable - Medium to XL Fit) Red,Indi Bargain,"{'ClothingAccessories': '#4,79,660', 'WomensChuridarSalwarBottoms': '#6285'}",3.0,599.0
Forest Club | Water Resistant | Light Weight | Jacket for Men with Hood | (Slim FIT),Forest Club,"{'ClothingAccessories': '#7,41,402', 'MensJackets': '#7989'}",4.5,1045.0
Rangmanch by Pantaloons Women's Rayon a-line Kurta (110050055_Grey_Xx-Large),Unknown,"{'ClothingAccessories': '#2,40,420', 'WomensKurtasKurtis': '#17537'}",4.5,779.0
Max Men's Slim Fit T-Shirt,Max,"{'ClothingAccessories': '#7,70,165', 'MensT_Shirts': '#62443'}",5.0,699.0
United Colors of Benetton Boy's Plain Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#2,75,708', 'BoysShirts': '#1961'}",4.1,599.0
United Colors of Benetton Boy's Animal Print Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#2,60,340', 'BoysShirts': '#1825'}",4.5,0.0
Smiling Bows Pink Party and Evening wear Flower Layer Long Girls Dress,Unknown,"{'ClothingAccessories': '#20,631', 'GirlsDressesJumpsuits': '#310'}",3.8,363.0
John Miller Men's Solid Slim Fit Cotton Formal Shirt,John Miller,"{'ClothingAccessories': '#6,16,268', 'MensFormalShirts': '#24210'}",5.0,1173.0
Dhrona Men's Lungi - 3 Piece (2.10 meter) (80% Pure Cotton& 20% Polyster) (Export Quality/Skin Friendly) (Multi-Colored),Dhrona,"{'ClothingAccessories': '#1,65,021', 'MensDhoties': '#383'}",3.9,499.0
Yash Gallery Women's Cotton Asymmetrical Hemline Kurta,Unknown,"{'ClothingAccessories': '#1,33,477', 'WomensKurtasKurtis': '#10043'}",3.7,859.0
TOMMY HILFIGER Men's Plain Slim fit Polo,Unknown,"{'ClothingAccessories': '#4,67,613', 'MensPolos': '#9787'}",1.0,2199.0
The Children's Place Boys' Shorts,Unknown,"{'ClothingAccessories': '#8,82,099', 'BoysShorts': '#4460'}",5.0,734.0
POMY & JINNY Kids Girls TOP,POMY & JINNY,"{'ClothingAccessories': '#23,119', 'GirlsT_Shirts': '#172'}",4.5,239.0
Max Men's Polyester Sweatshirt,Max,"{'ClothingAccessories': '#44,191', 'MensSweatshirtsHoodies': '#735'}",5.0,347.0
Puma Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,33,693', 'MensSportsT_ShirtsJerseys': '#1592'}",3.2,884.0
Lee Cooper Women's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,24,920', 'WomensT_Shirts': '#3754'}",5.0,546.0
Lee Cooper Women Sweatshirt,Unknown,"{'ClothingAccessories': '#8,38,812', 'WomensSweatshirtsHoodies': '#5065'}",4.0,640.0
Mimosa Art Patola Sik saree Kanjivarm Style With Contrast Blouse Color: Green (4304-374-2D-OLV-STRW),MIMOSA,"{'ClothingAccessories': '#3,50,594', 'WomensSarees': '#19541'}",5.0,1979.0
Raymond Men's Plain Regular Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#97,013', 'MensFormalShirts': '#2555'}",3.8,1054.0
Levi's Men's Checkered Regular Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#5,21,496', 'MensCasualShirts': '#28628'}",1.0,3199.0
Hurry Up Baby Girl's Fancy Cotton Black & White Cap Sleeve Casual Frock Dress,Hurry Up,"{'ClothingAccessories': '#9,45,417', 'GirlsDressesJumpsuits': '#13484'}",5.0,299.0
Shiloh Women's Polyester Solid Kurti with Palazzo Pant Set/Stitched Salwar Suits,Shiloh,"{'ClothingAccessories': '#57,314', 'WomensKurtasKurtis': '#4737'}",3.7,999.0
AHALYAA Women's Poly Silk Anarkali Kurta (Blue),Ahalyaa,"{'ClothingAccessories': '#6,828', 'WomensKurtasKurtis': '#635'}",3.6,896.0
Allen Solly Men Sweatshirt,Unknown,"{'ClothingAccessories': '#1,50,664', 'MensSweatshirtsHoodies': '#2450'}",3.0,1176.0
"Bonjour Women's Floral Fancy Socks (Assorted Colour, Free Size) - Pack of 4",Bonjour,"{'ClothingAccessories': '#36,023', 'GirlsSocks': '#31'}",4.7,419.0
Cazibe Boys Sweatshirt,Unknown,"{'ClothingAccessories': '#33,245', 'BoysSweatshirtsHoodies': '#104'}",4.0,669.0
EYEBOGLER Cotton Men's Hoodie Sweatshirt Jacket (EBSW22),EYEBOGLER,"{'ClothingAccessories': '#36,908', 'MensSweatshirtsHoodies': '#617'}",1.0,1299.0
Amirah's Womens Viscose Kurta,Amirah's,"{'ClothingAccessories': '#6,36,595', 'WomensKurtasKurtis': '#42153'}",4.6,968.0
Ziyaa Women's Straight Fit Synthetic Kurta,ZIYAA,"{'ClothingAccessories': '#1,50,457', 'WomensKurtasKurtis': '#11190'}",3.3,370.0
BlueMen PolyCotton Lungis for Men (Multi-Coloured pack of 3)||Assorted Checks_2m,BlueMen,"{'ClothingAccessories': '#2,11,570', 'MensDhoties': '#473'}",5.0,515.0
Ole Baby Soft Cotton Infant Toddler Baby Boy Girl Winter Knit Woolen Beautiful Bendable Beanie Hat : W16XL15cms (0-12 Months),Ole Baby,"{'BabyProducts': 'Amazon Bestsellers Rank #73,307'}",5.0,279.0
ishin Women's Dress Material,ishin,"{'ClothingAccessories': '#1,43,637', 'WomensEthnicUnstitchedFabric': '#2020'}",3.0,337.0
Arrow Men's Checkered Regular Fit Cotton Formal Shirt,Unknown,"{'ClothingAccessories': '#2,31,664', 'MensFormalShirts': '#7423'}",4.0,1159.0
DnVeens Women Chanderi Cotton Hand Work Embroidery Unstitched Churidar Salwar Suit Material,DnVeens,"{'ClothingAccessories': '#5,161', 'WomensEthnicUnstitchedFabric': '#55'}",4.1,1308.0
Flying Machine Men's Printed Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#1,92,530', 'MensT_Shirts': '#14720'}",4.3,549.0
Excalibur by Unlimited Men's Solid Regular Fit Synthetic Formal Shirt (Pack of 2)(Colors & Print May Vary),Excalibur by Unlimited,"{'ClothingAccessories': '#4,96,681', 'MensFormalShirts': '#19359'}",5.0,749.0
Harpa Round Neck Printed Dress,Harpa,"{'ClothingAccessories': '#6,32,822', 'WomensDresses': '#13964'}",5.0,629.0
Flying Machine Men's Solid Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#1,37,650', 'MensCasualShirts': '#5945'}",4.1,809.0
Kabello Unisex Timelessly Classic Manhattan Fedora Hat - Fedora Hats for Men,Kabello,"{'ClothingAccessories': '#3,06,835', 'MensCapsHats': '#2855'}",3.8,264.0
Shaun Women's T-Shirt,SHAUN,"{'ClothingAccessories': '#5,38,573', 'WomensT_Shirts': '#9782'}",5.0,287.0
"MARK LOUIIS Soft Cotton Shorts for Men for Regular Wear, Gym Wear, Running and Night Wear with 2 Zipper and 1 Back Pocket.",MARK LOUIIS,"{'ClothingAccessories': '#1,28,856', 'MensShorts': '#1059'}",3.7,469.0
Varanga Women's Cotton Straight Kurta,Varanga,"{'ClothingAccessories': '#59,854', 'WomensKurtasKurtis': '#4926'}",3.5,500.0
Antaran Multi printed half sleeve pure cotton A-line women's dress,Antaran,"{'ClothingAccessories': '#15,37,317', 'WomensDresses': '#38501'}",5.0,749.0
Arrow Men's Solid Slim Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#1,99,236', 'MensFormalShirts': '#6077'}",4.0,999.0
Poppers By Pantaloons Girl's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#2,88,420', 'GirlsT_Shirts': '#2826'}",3.5,253.0
"Kiba Retail Winter wear Full Sleeve Regular Neck Woolen Kurti Size (S, M, L, XL) for Women/Girls Single Kurti",KIBA RETAIL,"{'ClothingAccessories': '#4,69,818', 'WomensKurtasKurtis': '#32165'}",5.0,648.0
Hello Kitty Girls' T-Shirt,Hello Kitty By Kidsville,"{'ClothingAccessories': '#5,07,536', 'GirlsT_Shirts': '#5598'}",5.0,269.0
Bodycare Black Solid Men Thermal Top,BODYCARE INSIDER,"{'ClothingAccessories': '#59,093', 'MensWinterwear': '#2507'}",3.6,550.0
Indian Fashionista Women's Banarasi Silk Jacquard Saree With Blouse Piece,Indian Fashionista,"{'ClothingAccessories': '#3,93,002', 'WomensSarees': '#22035'}",5.0,1099.0
ALCiS Men's Printed Slim Fit T-Shirt,ALCiS,"{'ClothingAccessories': '#71,359', 'MensSportsT_ShirtsJerseys': '#407'}",3.5,408.0
RG Designers Pink Solid Slim Fit Formal Shirt,RG DESIGNERS,"{'ClothingAccessories': '#7,25,385', 'MensFormalShirts': '#28185'}",5.0,629.0
Peter England Men's Regular fit Formal Shirt,Unknown,"{'ClothingAccessories': '#57,546', 'MensFormalShirts': '#1427'}",5.0,699.0
CHRYSOLITE Juventus Ronaldo 7 T Shirts for Football Lovers Ronaldo Fan Art Unisex T Shirts,CHRYSOLITE,"{'ClothingAccessories': '#11,612', 'MensT_Shirts': '#634'}",3.7,369.0
Morph Maternity Cotton Lehenga Choli,Morph Maternity,"{'ClothingAccessories': '#5,24,327', 'WomensLehengaCholis': '#3028'}",5.0,644.0
Janasya Women's Beige Pure Cotton Kurta,Unknown,"{'ClothingAccessories': '#22,849', 'WomensKurtasKurtis': '#2118'}",5.0,599.0
SOFYANA Baby Gilr's Birthday Party Dress for Girls Pink Tissue Net 7-8 Years,SOFYANA,"{'ClothingAccessories': '#2,54,928', 'GirlsDressesJumpsuits': '#3331'}",3.7,1499.0
Manyavar Men's Full Sleeve Regular Fit Banded Collar Kurta & Churidar Set,Unknown,"{'ClothingAccessories': '#11,869', 'MensKurtaSets': '#48'}",4.5,2999.0
"Barata Formal Broad ties For Men, Brown Tie",BARATA,"{'ClothingAccessories': '#47,874', 'MensNeckties': '#356'}",4.7,399.0
Ghantababajika Men`s Printed Hot Single T-Shirt | Quote T-Shirts,Ghantababajika,"{'ClothingAccessories': '#4,64,551', 'MensT_Shirts': '#37496'}",5.0,189.0
kaysha ladies cotton pink straight kurtis for woman,KAYSHA,"{'ClothingAccessories': '#15,778', 'WomensKurtasKurtis': '#1472'}",3.2,329.0
612 League Boys' Floral Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#1,53,580', 'BoysShirts': '#929'}",3.6,745.0
Rangmanch By Pantaloons Women's Asymmetrical Hemline Rayon Kurta,Unknown,"{'ClothingAccessories': '#5,24,315', 'WomensKurtasKurtis': '#35397'}",4.7,0.0
Taurus Women's Viscose Ivory Starlit Dress,Taurus,"{'ClothingAccessories': '#6,11,200', 'WomensDresses': '#13408'}",5.0,1137.0
Half Sleeve Round Neck Prince & Legends are Born in November Text Printed T Shirts - Black and Golden Yellow Color Half Hand Round Neck 2 pcs Combo Cotton T Shirt for Boys,Wild Thunder,"{'ClothingAccessories': '#12,08,063', 'BoysT_Shirts': '#23063'}",4.1,499.0
Silly People Women'S Navy Blue T-Shirts,silly people,"{'ClothingAccessories': '#7,88,311', 'WomensT_Shirts': '#15388'}",5.0,269.0
VOOM RAYON FOIL PRINTED STRAIGHT FIT KURTA PALAZZO SET,VOOM,"{'ClothingAccessories': '#2,97,222', 'WomensSalwarSuits': '#2960', 'WomensKurtasKurtis': '#21319'}",5.0,1150.0
one8 by Virat Kohli Men's Vest,one8 by Virat Kohli,"{'ClothingAccessories': '#4,37,907', 'MensUnderwearVests': '#2012'}",5.0,241.0
W for Woman Women's Synthetic Straight Kurta,Unknown,"{'ClothingAccessories': '#6,300', 'WomensKurtasKurtis': '#564'}",4.0,849.0
Amazon Brand - Symbol Women's Shirt,Unknown,"{'ClothingAccessories': '#1,74,030', 'WomensBlousesShirts': '#2439'}",3.1,608.0
"ZIMFIT Cotton Women's or Girls Winter wear Half Sleeves Thermal,Warmer, Slip Top in Dark Grey Colour (Pack of 1)",ZIMFIT,"{'ClothingAccessories': '#72,872', 'WomensThermalTops': '#41'}",4.0,279.0
Jockey Women's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#1,16,040', 'WomensT_Shirts': '#1806'}",2.6,469.0
"SAREE MALL Women'S Art Silk Saree With Blouse (Green, Free Size)",SAREE MALL,"{'ClothingAccessories': '#5,56,339', 'WomensSarees': '#32452'}",3.3,439.0
AZAD DYEING WOMEN COTTON HAND TIED N DYED BANDHEJ BANDHANI DRESS MATERIAL UNSTITCHED FABRIC,AZAD DYEING,"{'ClothingAccessories': '#6,93,249', 'WomensEthnicUnstitchedFabric': '#14987'}",3.9,1399.0
US Polo Association Men's Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#5,433', 'MensT_Shirts': '#283'}",4.0,385.0
Parx Solid Cotton Light Blue Semi-Cutaway Collar Shirt for Men,Unknown,"{'ClothingAccessories': '#3,10,131', 'MensCasualShirts': '#15741'}",4.2,849.0
Billcode - Women's Cold Shoulder Top - Striped Tshirt for Women,Generic,"{'ClothingAccessories': '#4,68,149', 'WomensTops': '#15847'}",4.0,227.0
KHANKAN Women's Rayon Kurti,KHANKAN,"{'ClothingAccessories': '#6,10,982', 'WomensKurtasKurtis': '#40590'}",3.1,625.0
YOGI Store Women's Art Silk Kalamkari and Bhagalpuri Style Sarees with Blouse Piece,YOGI Store,"{'ClothingAccessories': '#3,03,192', 'WomensSarees': '#16853'}",5.0,399.0
Anahi Women's Rayon Kurta,Anahi by Unlimited,"{'ClothingAccessories': '#2,08,916', 'WomensKurtasKurtis': '#15326'}",4.0,1046.0
Amazon Brand - Myx Women's Rayon Straight Kurti,Unknown,"{'ClothingAccessories': '#5,979', 'WomensKurtasKurtis': '#531'}",4.4,193.0
nauti nati Boys' Shirt,nauti nati,"{'ClothingAccessories': '#10,18,363', 'BoysShirts': '#7908'}",3.0,633.0
Max Men's Plain Slim T-Shirt,Max,"{'ClothingAccessories': '#1,05,278', 'MensT_Shirts': '#7695'}",4.1,199.0
Pepe Jeans Men's Sweatshirt,Unknown,"{'ClothingAccessories': '#62,641', 'MensSweatshirtsHoodies': '#1019'}",4.3,599.0
Style Quotient by noi Women's Column Dress,Unknown,"{'ClothingAccessories': '#10,90,701', 'WomensDresses': '#26328'}",4.5,899.0
Freckles Attractive Butterfly Designs Sexy Women Panties G-String Thong for Girls/Women,Freckles,"{'ClothingAccessories': '#12,25,481', 'WomensG_StringThongPanties': '#1096'}",4.0,199.0
Jersey Hood | Barcelona Home Messi Jersey for Men & Boys | 2019-20 | Polyester Dri-Fit | Unbranded,Jersey Hood,"{'ClothingAccessories': '#44,205', 'MensSportsT_ShirtsJerseys': '#245'}",3.3,299.0
Smarty Pants Women's Cotton Lycra Printed Spaghetti Sports Active Night Wear Top,Smarty Pants,"{'ClothingAccessories': '#2,58,286', 'WomensTops': '#8846'}",3.1,289.0
Srishti by FBB Women's A-Line Kurta,SRISHTI By FBB,"{'ClothingAccessories': '#1,02,475', 'WomensKurtasKurtis': '#7875'}",3.0,381.0
Urba Classics Men's Cotton T-Shirt,Urba Classics,"{'ClothingAccessories': '#1,80,208', 'MensT_Shirts': '#13728'}",3.6,260.0
Star Wars Boys' T-Shirt,Star Wars By Kidsville,"{'ClothingAccessories': '#5,53,446', 'BoysT_Shirts': '#11411'}",3.0,269.0
Clifton Mens Half Sleeve R-Neck T-Shirt -Walnut,Clifton,"{'ClothingAccessories': '#12,89,669', 'MensT_Shirts': '#105898'}",4.3,349.0
Unshackled Ladies Foil Print Tee US482 Women's Striped Regular Fit T-Shirt,Unshackled,"{'ClothingAccessories': '#85,510', 'WomensT_Shirts': '#1301'}",4.0,188.0
DUPATTA BAZAAR Women's net Dupatta,DUPATTA BAZAAR,"{'ClothingAccessories': '#2,18,992', 'WomensChunnisDupattas': '#2482'}",3.5,892.0
Proline Active Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#3,62,986', 'MensSportsT_ShirtsJerseys': '#2725'}",3.7,728.0
Flying Machine Men's Casual Shirt,Unknown,"{'ClothingAccessories': '#1,81,587', 'MensCasualShirts': '#8135'}",4.0,809.0
XPENSIVE Bomber Jacket for Men's (Full Sleeves) - Models No. 11470,XPENSIVE,"{'ClothingAccessories': '#36,152', 'MensJackets': '#405'}",4.4,799.0
Van Heusen Men's Slim Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#3,93,747', 'MensFormalShirts': '#14890'}",4.0,1199.0
VARAYU Women's Georgette Printed Saree,Unknown,"{'ClothingAccessories': '#7,46,901', 'WomensSarees': '#45532'}",3.0,449.0
RJFabrics Women's Printed Cotton Fabric (2.5 Meter Length 43 Inch Width),RJFabrics,"{'ClothingAccessories': '#1,46,450', 'WomensEthnicUnstitchedFabric': '#2078'}",3.4,499.0
BodyGlove Boys Cotton Tshirt -AFT-BC075B,BodyGlove,"{'ClothingAccessories': '#7,75,197', 'BoysT_Shirts': '#16153'}",5.0,380.0
CHEROKEE Synthetic a-line Dress,Cherokee,"{'ClothingAccessories': '#1,03,006', 'GirlsDressesJumpsuits': '#1386'}",5.0,314.0
(Free Delivery) Women 2hook Bra Extender Combo Pack,Pegaso,"{'ClothingAccessories': '#4,31,235', 'WomensLingerieAccessories': '#455'}",5.0,249.0
ADA Lucknow Chikan Handicraft Regular Wear Faux Georgette Kurti Kurtas A200586,Unknown,"{'ClothingAccessories': '#4,52,855', 'WomensKurtasKurtis': '#31211'}",4.8,1190.0
Leriya Fashion Women's Top,Leriya Fashion,"{'ClothingAccessories': '#859', 'WomensT_Shirts': '#17', 'WomensTops': '#18'}",4.0,269.0
"Pooplu Mens Shubham Cotton Printed Round Neck Half Sleeves Black & White T-Shirt. Common Names, Symbol Tshirts",Pooplu,"{'ClothingAccessories': '#6,21,330', 'MensT_Shirts': '#50537'}",1.0,399.0
Pepe Jeans Boys' T-Shirt,Unknown,"{'ClothingAccessories': '#2,91,409', 'BoysT_Shirts': '#5507'}",3.7,399.0
Uniplanet Store Men's Eat Sleep Dota Repeat Black T Shirt,Uniplanet Store,"{'ClothingAccessories': '#1,19,047', 'MensT_Shirts': '#8816'}",4.3,399.0
JISB Women's Cotton Saree With Blouse Piece (Tjt01315 _Cream),JISB,"{'ClothingAccessories': '#17,992', 'WomensSarees': '#1054'}",3.8,649.0
Nike Men's Round Neck Polo Shirt,Unknown,"{'ClothingAccessories': '#1,40,274', 'MensCricketPolos': '#56'}",4.6,719.0
Cazibe Women Sweatshirt,Unknown,"{'ClothingAccessories': '#90,906', 'WomensSweatshirtsHoodies': '#645'}",4.0,699.0
Pantaloons Junior Boys Sweatshirt,Pantaloons Junior,"{'ClothingAccessories': '#4,95,027', 'BoysSweatshirtsHoodies': '#1728'}",5.0,660.0
Peter England Men's Plain Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#2,07,582', 'MensCasualShirts': '#9579'}",5.0,833.0
Yonex Tru-Cool Men & Women Solid Sports Shorts,Yonex,"{'SportsFitnessOutdoors': 'Amazon Bestsellers Rank #48,223'}",3.9,1212.0
"INDIAN SILKS Women's Pure Silk Kanjivaram Handloom Saree (IS383, Green, Free Size)",INDIAN SILKS,"{'ClothingAccessories': '#2,36,928', 'WomensSarees': '#13247'}",4.5,7940.0
Adidas Men's Plain Regular Fit Polo,Unknown,"{'ClothingAccessories': '#47,029', 'MensSportsT_ShirtsJerseys': '#263'}",3.7,1039.0
Raymond Men's Plain Slim Fit Formal Shirt,Unknown,"{'ClothingAccessories': '#3,67,343', 'MensFormalShirts': '#13688'}",5.0,959.0
United Colors of Benetton Men's Striped Regular fit T-Shirt,Unknown,"{'ClothingAccessories': '#16,461', 'MensT_Shirts': '#927'}",4.4,401.0
Max Boy's Regular Fit T-Shirt,Max,"{'ClothingAccessories': '#3,08,786', 'BoysT_Shirts': '#5854'}",4.0,279.0
Rangmanch By Pantaloons Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#89,917', 'WomensKurtasKurtis': '#7074'}",3.9,388.0
The Talking Canvas 100% Cotton Printed T-Shirt for Boys Regular fit,The Talking Canvas,"{'ClothingAccessories': '#16,90,914', 'BoysT_Shirts': '#29168', 'Fashion': '#14983'}",5.0,399.0
Max Men's Jacket,Max,"{'ClothingAccessories': '#1,19,422', 'MensJackets': '#1378'}",2.5,1146.0
To The Nines Men's Off-White Satin Pocket Square,Unknown,"{'ClothingAccessories': '#1,64,502', 'MensNeckties': '#1112'}",5.0,194.0
Van Heusen Men's Printed Slim Fit Polo,V Dot,"{'ClothingAccessories': '#4,18,656', 'MensT_Shirts': '#33754'}",3.0,719.0
Youdlee Plain Solid Remi Linen Full Sleeves Formal Shirt for Men's,Youdlee,"{'ClothingAccessories': '#1,65,429', 'MensFormalShirts': '#4675'}",5.0,799.0
JAIPUR ATTIRE Women's Cotton Slub Straight Kurti,JAIPUR ATTIRE,"{'ClothingAccessories': '#38,950', 'WomensKurtasKurtis': '#3315'}",3.9,530.0
"Glus Silicone Women's bra straps, clear bra strap, removable straps,Size-Free, Color- Transparent",Glus,"{'ClothingAccessories': '#34,437', 'WomensLingerieAccessories': '#82'}",3.0,130.0
Status Quo Cubs Boys' T-Shirt,Unknown,"{'ClothingAccessories': '#4,72,852', 'BoysT_Shirts': '#9540'}",3.9,749.0
Soch Women's Straight Kurta,Soch,"{'ClothingAccessories': '#3,69,654', 'WomensKurtasKurtis': '#25960'}",3.2,528.0
Womens Clothy Womens Silk Embroidered Semi stitched Lehenga choli with dupatta Set (Free size_Blue Flower),Womens Clothy,"{'ClothingAccessories': '#37,705', 'WomensLehengaCholis': '#263'}",3.9,1099.0
LEVIZO Round Neck Half Sleeve Yoga Sports Dry fit Active Wear Gym T Shirt for Womens,Unknown,"{'ClothingAccessories': '#27,447', 'Fashion': '#407', 'WomensSportsShirtsTees': '#63', 'WomensT_Shirts': '#395'}",4.2,485.0
blackberrys Men's Solid Slim Fit Casual Shirt,Unknown,"{'ClothingAccessories': '#3,94,645', 'MensCasualShirts': '#20931'}",4.0,879.0
Deewa Yellow Printed Palazzo for Women,Deewa,"{'ClothingAccessories': '#3,29,102', 'WomensChuridarSalwarBottoms': '#4441'}",5.0,349.0
Leotude Cotton T-Shirts for Men,Leotude,"{'ClothingAccessories': '#1,894', 'MensT_Shirts': '#114'}",3.6,340.0
Flying Machine Boys' Plain Regular Fit Shirt,Unknown,"{'ClothingAccessories': '#70,493', 'BoysShirts': '#376'}",3.9,573.0
Rain and Rainbow Women's Straight Kurta,Unknown,"{'ClothingAccessories': '#4,62,355', 'WomensKurtasKurtis': '#31727'}",3.7,622.0
FCK-3 Women's Designer Waist Silky Stretchable Denim Skirt,FCK-3,"{'ClothingAccessories': '#3,01,644', 'WomensSkirtsShorts': '#2418'}",5.0,1549.0
Captain America By Kidsville Boy's Plain Regular fit T-Shirt,Captain America By Kidsville,"{'ClothingAccessories': '#5,64,609', 'BoysT_Shirts': '#11694'}",4.0,395.0
Arrow Men's Printed Regular Fit T-Shirt,Unknown,"{'ClothingAccessories': '#3,80,933', 'MensT_Shirts': '#30598'}",5.0,551.0
